epoch,price
1700033775,1004.58330
1700033776,1004.39435
1700033777,1004.53164
1700033778,1004.61756
1700033779,1004.40015
1700033780,1004.46227
1700033781,1004.46066
1700033782,1004.53754
1700033783,1004.52318
1700033784,1004.55063
1700033785,1004.63268
1700033786,1004.62921
1700033787,1004.74169
1700033788,1004.70926
1700033789,1004.62876
1700033790,1004.55514
1700033791,1004.58315
1700033792,1004.35956
1700033793,1004.41036
1700033794,1004.32415
1700033795,1004.32088
1700033796,1004.29832
1700033797,1004.22710
1700033798,1004.17162
1700033799,1004.12123
1700033800,1003.98888
1700033801,1004.07781
1700033802,1004.00941
1700033803,1004.00552
1700033804,1004.17088
1700033805,1004.15683
1700033806,1004.26631
1700033807,1004.13599
1700033808,1004.15421
1700033809,1004.11139
1700033810,1003.98011
1700033811,1003.93265
1700033812,1003.97754
1700033813,1004.03120
1700033814,1003.88678
1700033815,1003.94165
1700033816,1003.95258
1700033817,1003.97561
1700033818,1003.93591
1700033819,1003.97124
1700033820,1003.91176
1700033821,1003.87820
1700033822,1003.88349
1700033823,1003.86290
1700033824,1003.82625
1700033825,1003.80311
1700033826,1004.02641
1700033827,1004.10101
1700033828,1004.07501
1700033829,1004.03767
1700033830,1004.10250
1700033831,1004.13427
1700033832,1004.15981
1700033833,1004.21718
1700033834,1004.20800
1700033835,1004.19175
1700033836,1004.24661
1700033837,1004.39156
1700033838,1004.36391
1700033839,1004.23645
1700033840,1004.31999
1700033841,1004.47532
1700033842,1004.57081
1700033843,1004.68213
1700033844,1004.74059
1700033845,1004.73768
1700033846,1004.72157
1700033847,1004.59055
1700033848,1004.67791
1700033849,1004.70740
1700033850,1004.79463
1700033851,1004.87645
1700033852,1004.85243
1700033853,1004.96013
1700033854,1005.07347
1700033855,1005.13762
1700033856,1005.13978
1700033857,1005.00744
1700033858,1004.95624
1700033859,1005.10728
1700033860,1005.03538
1700033861,1005.17010
1700033862,1005.21590
1700033863,1005.32799
1700033864,1005.28859
1700033865,1005.28141
1700033866,1005.34548
1700033867,1005.37155
1700033868,1005.34304
1700033869,1005.49496
1700033870,1005.58278
1700033871,1005.66059
1700033872,1005.67936
1700033873,1005.64286
1700033874,1005.64299
1700033875,1005.70438
1700033876,1005.65152
1700033877,1005.63362
1700033878,1005.70858
1700033879,1005.65532
1700033880,1005.67561
1700033881,1005.72519
1700033882,1005.67722
1700033883,1005.78113
1700033884,1005.79708
1700033885,1005.80171
1700033886,1005.77511
1700033887,1005.74989
1700033888,1005.65028
1700033889,1005.53916
1700033890,1005.46590
1700033891,1005.43255
1700033892,1005.46119
1700033893,1005.52008
1700033894,1005.59632
1700033895,1005.62099
1700033896,1005.58898
1700033897,1005.59142
1700033898,1005.67130
1700033899,1005.66997
1700033900,1005.75873
1700033901,1005.67079
1700033902,1005.65542
1700033903,1005.56981
1700033904,1005.56182
1700033905,1005.51476
1700033906,1005.40217
1700033907,1005.30080
1700033908,1005.31642
1700033909,1005.32645
1700033910,1005.42998
1700033911,1005.53456
1700033912,1005.66980
1700033913,1005.69224
1700033914,1005.65041
1700033915,1005.63327
1700033916,1005.48708
1700033917,1005.39624
1700033918,1005.43590
1700033919,1005.39024
1700033920,1005.33517
1700033921,1005.44149
1700033922,1005.47707
1700033923,1005.53278
1700033924,1005.53234
1700033925,1005.48118
1700033926,1005.46265
1700033927,1005.39596
1700033928,1005.34392
1700033929,1005.26788
1700033930,1005.31012
1700033931,1005.39891
1700033932,1005.34757
1700033933,1005.38205
1700033934,1005.27810
1700033935,1005.19709
1700033936,1005.28056
1700033937,1005.37486
1700033938,1005.52423
1700033939,1005.41776
1700033940,1005.42206
1700033941,1005.50990
1700033942,1005.42224
1700033943,1005.53884
1700033944,1005.55513
1700033945,1005.47602
1700033946,1005.55932
1700033947,1005.51536
1700033948,1005.53170
1700033949,1005.51665
1700033950,1005.49193
1700033951,1005.40045
1700033952,1005.41925
1700033953,1005.42200
1700033954,1005.47235
1700033955,1005.53205
1700033956,1005.47089
1700033957,1005.44258
1700033958,1005.56738
1700033959,1005.65700
1700033960,1005.64463
1700033961,1005.67779
1700033962,1005.70599
1700033963,1005.68677
1700033964,1005.62359
1700033965,1005.58871
1700033966,1005.54898
1700033967,1005.40153
1700033968,1005.46970
1700033969,1005.55257
1700033970,1005.70009
1700033971,1005.58252
1700033972,1005.65635
1700033973,1005.58245
1700033974,1005.48959
1700033975,1005.55409
1700033976,1005.68927
1700033977,1005.77882
1700033978,1005.78899
1700033979,1005.83521
1700033980,1005.78698
1700033981,1005.63118
1700033982,1005.67076
1700033983,1005.66966
1700033984,1005.67112
1700033985,1005.69981
1700033986,1005.63596
1700033987,1005.75604
1700033988,1005.82859
1700033989,1005.76752
1700033990,1005.77863
1700033991,1005.92569
1700033992,1005.94792
1700033993,1006.02931
1700033994,1006.11118
1700033995,1006.09203
1700033996,1006.18289
1700033997,1006.05095
1700033998,1006.01588
1700033999,1006.12028
1700034000,1006.25541
1700034001,1006.40068
1700034002,1006.37139
1700034003,1006.38590
1700034004,1006.41241
1700034005,1006.48103
1700034006,1006.41928
1700034007,1006.28575
1700034008,1006.19692
1700034009,1006.38958
1700034010,1006.36075
1700034011,1006.36638
1700034012,1006.29244
1700034013,1006.27636
1700034014,1006.35838
1700034015,1006.42190
1700034016,1006.52463
1700034017,1006.43891
1700034018,1006.48066
1700034019,1006.45893
1700034020,1006.29459
1700034021,1006.17203
1700034022,1006.13798
1700034023,1006.15722
1700034024,1006.15623
1700034025,1006.19228
1700034026,1006.12455
1700034027,1006.19987
1700034028,1006.23892
1700034029,1006.18199
1700034030,1006.25718
1700034031,1006.40461
1700034032,1006.47955
1700034033,1006.66320
1700034034,1006.73851
1700034035,1006.75422
1700034036,1006.74428
1700034037,1006.79168
1700034038,1006.87682
1700034039,1006.84395
1700034040,1006.89243
1700034041,1006.74144
1700034042,1006.65626
1700034043,1006.55316
1700034044,1006.65394
1700034045,1006.62756
1700034046,1006.66468
1700034047,1006.63597
1700034048,1006.79345
1700034049,1006.59187
1700034050,1006.62667
1700034051,1006.74449
1700034052,1006.64592
1700034053,1006.64773
1700034054,1006.77780
1700034055,1006.71514
1700034056,1006.59816
1700034057,1006.50908
1700034058,1006.47015
1700034059,1006.55552
1700034060,1006.61966
1700034061,1006.63649
1700034062,1006.61732
1700034063,1006.64486
1700034064,1006.67773
1700034065,1006.63037
1700034066,1006.59956
1700034067,1006.58081
1700034068,1006.57357
1700034069,1006.59060
1700034070,1006.66709
1700034071,1006.67173
1700034072,1006.69965
1700034073,1006.71073
1700034074,1006.87298
1700034075,1006.83880
1700034076,1006.87893
1700034077,1006.94166
1700034078,1006.91624
1700034079,1007.05975
1700034080,1007.01467
1700034081,1006.95374
1700034082,1007.01408
1700034083,1006.87391
1700034084,1006.90833
1700034085,1006.89328
1700034086,1006.96983
1700034087,1006.93233
1700034088,1006.91387
1700034089,1006.94430
1700034090,1006.85812
1700034091,1006.90837
1700034092,1006.86547
1700034093,1006.91888
1700034094,1006.90211
1700034095,1007.00149
1700034096,1006.95202
1700034097,1006.95608
1700034098,1006.94809
1700034099,1006.98600
1700034100,1006.87599
1700034101,1006.87842
1700034102,1006.94565
1700034103,1006.96475
1700034104,1007.09693
1700034105,1007.10221
1700034106,1007.03814
1700034107,1006.91717
1700034108,1007.01730
1700034109,1007.07016
1700034110,1007.16336
1700034111,1007.18870
1700034112,1007.31599
1700034113,1007.37664
1700034114,1007.37395
1700034115,1007.46505
1700034116,1007.47787
1700034117,1007.37039
1700034118,1007.28629
1700034119,1007.32771
1700034120,1007.30390
1700034121,1007.29108
1700034122,1007.36712
1700034123,1007.43379
1700034124,1007.45805
1700034125,1007.33680
1700034126,1007.43984
1700034127,1007.46529
1700034128,1007.44439
1700034129,1007.34401
1700034130,1007.38968
1700034131,1007.41345
1700034132,1007.47979
1700034133,1007.41562
1700034134,1007.33086
1700034135,1007.31932
1700034136,1007.19571
1700034137,1007.16720
1700034138,1007.15758
1700034139,1007.15914
1700034140,1007.02123
1700034141,1006.91615
1700034142,1006.93660
1700034143,1006.86752
1700034144,1006.89295
1700034145,1006.91972
1700034146,1006.87388
1700034147,1007.01201
1700034148,1006.98687
1700034149,1006.92866
1700034150,1006.86447
1700034151,1006.94504
1700034152,1007.02119
1700034153,1007.00629
1700034154,1007.12720
1700034155,1007.02506
1700034156,1006.99308
1700034157,1007.01238
1700034158,1007.08376
1700034159,1007.06998
1700034160,1007.20730
1700034161,1007.18486
1700034162,1007.30569
1700034163,1007.36269
1700034164,1007.55814
1700034165,1007.58487
1700034166,1007.45539
1700034167,1007.42430
1700034168,1007.52566
1700034169,1007.45998
1700034170,1007.59085
1700034171,1007.61305
1700034172,1007.62731
1700034173,1007.49350
1700034174,1007.34082
1700034175,1007.24147
1700034176,1007.31946
1700034177,1007.38740
1700034178,1007.41336
1700034179,1007.48044
1700034180,1007.56420
1700034181,1007.54947
1700034182,1007.64361
1700034183,1007.74989
1700034184,1007.67875
1700034185,1007.83451
1700034186,1007.82336
1700034187,1007.88246
1700034188,1007.83898
1700034189,1007.85684
1700034190,1007.86598
1700034191,1007.96412
1700034192,1007.84435
1700034193,1007.97791
1700034194,1007.93559
1700034195,1008.02124
1700034196,1008.18779
1700034197,1008.23660
1700034198,1008.40653
1700034199,1008.44126
1700034200,1008.46611
1700034201,1008.49060
1700034202,1008.52838
1700034203,1008.42108
1700034204,1008.50676
1700034205,1008.38276
1700034206,1008.34305
1700034207,1008.37171
1700034208,1008.57672
1700034209,1008.58798
1700034210,1008.68585
1700034211,1008.74055
1700034212,1008.73018
1700034213,1008.50374
1700034214,1008.61916
1700034215,1008.72054
1700034216,1008.73482
1700034217,1008.60038
1700034218,1008.76491
1700034219,1008.72693
1700034220,1008.91439
1700034221,1008.90578
1700034222,1008.79590
1700034223,1008.74283
1700034224,1008.79302
1700034225,1008.79000
1700034226,1008.83010
1700034227,1008.96777
1700034228,1008.91716
1700034229,1008.97704
1700034230,1008.99330
1700034231,1008.92679
1700034232,1008.89146
1700034233,1008.89370
1700034234,1008.89264
1700034235,1009.01272
1700034236,1008.89559
1700034237,1008.84362
1700034238,1008.86112
1700034239,1008.88112
1700034240,1008.92139
1700034241,1009.09007
1700034242,1009.17385
1700034243,1009.24430
1700034244,1009.14692
1700034245,1009.22657
1700034246,1009.21840
1700034247,1009.22045
1700034248,1009.32972
1700034249,1009.30003
1700034250,1009.36468
1700034251,1009.38739
1700034252,1009.39020
1700034253,1009.34703
1700034254,1009.48138
1700034255,1009.64685
1700034256,1009.72107
1700034257,1009.81075
1700034258,1009.81014
1700034259,1009.71127
1700034260,1009.64718
1700034261,1009.64462
1700034262,1009.60086
1700034263,1009.61567
1700034264,1009.62705
1700034265,1009.57399
1700034266,1009.47579
1700034267,1009.40085
1700034268,1009.49213
1700034269,1009.27758
1700034270,1009.29526
1700034271,1009.19702
1700034272,1009.14673
1700034273,1009.24964
1700034274,1009.10281
1700034275,1009.14076
1700034276,1009.17611
1700034277,1009.21539
1700034278,1009.08156
1700034279,1009.02046
1700034280,1009.07193
1700034281,1008.97329
1700034282,1008.84537
1700034283,1008.86448
1700034284,1008.87109
1700034285,1009.04001
1700034286,1008.99319
1700034287,1008.91558
1700034288,1008.76269
1700034289,1008.77364
1700034290,1008.70192
1700034291,1008.79773
1700034292,1008.66863
1700034293,1008.67407
1700034294,1008.70162
1700034295,1008.70342
1700034296,1008.74629
1700034297,1008.91742
1700034298,1008.91019
1700034299,1008.99994
1700034300,1009.08285
1700034301,1009.09820
1700034302,1009.15704
1700034303,1009.19621
1700034304,1009.28116
1700034305,1009.25033
1700034306,1009.10044
1700034307,1008.96625
1700034308,1008.83839
1700034309,1008.85755
1700034310,1008.85481
1700034311,1008.83843
1700034312,1008.88138
1700034313,1008.83435
1700034314,1008.94741
1700034315,1008.89522
1700034316,1008.99739
1700034317,1008.90876
1700034318,1008.98974
1700034319,1008.91139
1700034320,1008.92797
1700034321,1008.94242
1700034322,1008.90301
1700034323,1008.80837
1700034324,1008.86874
1700034325,1008.95454
1700034326,1009.04854
1700034327,1009.02908
1700034328,1009.06241
1700034329,1008.93271
1700034330,1008.88266
1700034331,1008.90554
1700034332,1008.92631
1700034333,1008.94549
1700034334,1009.06226
1700034335,1009.09868
1700034336,1009.19110
1700034337,1009.08275
1700034338,1009.05314
1700034339,1009.00172
1700034340,1008.87741
1700034341,1008.79936
1700034342,1008.78988
1700034343,1008.69006
1700034344,1008.59103
1700034345,1008.39489
1700034346,1008.33506
1700034347,1008.37131
1700034348,1008.31660
1700034349,1008.27839
1700034350,1008.24471
1700034351,1008.13404
1700034352,1008.24887
1700034353,1008.25270
1700034354,1008.36199
1700034355,1008.36542
1700034356,1008.49835
1700034357,1008.56539
1700034358,1008.53799
1700034359,1008.63218
1700034360,1008.68636
1700034361,1008.74183
1700034362,1008.82197
1700034363,1008.75808
1700034364,1008.84294
1700034365,1008.75220
1700034366,1008.67850
1700034367,1008.77272
1700034368,1008.76016
1700034369,1008.75116
1700034370,1008.83240
1700034371,1008.88454
1700034372,1008.85945
1700034373,1008.79217
1700034374,1008.78657
1700034375,1008.80704
1700034376,1008.78739
1700034377,1008.72109
1700034378,1008.69394
1700034379,1008.79073
1700034380,1008.69296
1700034381,1008.78089
1700034382,1008.84923
1700034383,1008.88470
1700034384,1008.88102
1700034385,1008.93687
1700034386,1008.93443
1700034387,1008.94425
1700034388,1008.99438
1700034389,1009.12589
1700034390,1009.18348
1700034391,1009.06197
1700034392,1008.99990
1700034393,1008.95781
1700034394,1009.03497
1700034395,1009.13763
1700034396,1009.02091
1700034397,1009.00592
1700034398,1009.01234
1700034399,1008.98069
1700034400,1008.95427
1700034401,1009.00236
1700034402,1009.02948
1700034403,1008.99941
1700034404,1008.97526
1700034405,1008.94325
1700034406,1008.87672
1700034407,1009.00011
1700034408,1009.05385
1700034409,1009.12654
1700034410,1009.17989
1700034411,1009.10230
1700034412,1009.05800
1700034413,1008.95408
1700034414,1008.99271
1700034415,1009.07959
1700034416,1009.10482
1700034417,1009.10634
1700034418,1009.06481
1700034419,1009.10484
1700034420,1009.22587
1700034421,1009.29240
1700034422,1009.32019
1700034423,1009.30077
1700034424,1009.23279
1700034425,1009.16396
1700034426,1009.13124
1700034427,1009.11885
1700034428,1009.03399
1700034429,1008.95564
1700034430,1009.11349
1700034431,1009.12437
1700034432,1009.06298
1700034433,1009.01604
1700034434,1009.04481
1700034435,1009.12699
1700034436,1009.09653
1700034437,1009.11747
1700034438,1009.14422
1700034439,1009.21869
1700034440,1009.26906
1700034441,1009.17747
1700034442,1009.21795
1700034443,1009.14711
1700034444,1008.99846
1700034445,1008.95679
1700034446,1009.06605
1700034447,1009.00220
1700034448,1009.09184
1700034449,1008.89949
1700034450,1008.94520
1700034451,1008.99316
1700034452,1008.94832
1700034453,1008.98455
1700034454,1008.98488
1700034455,1009.14237
1700034456,1009.20882
1700034457,1009.18153
1700034458,1009.18789
1700034459,1009.31423
1700034460,1009.48732
1700034461,1009.39448
1700034462,1009.39822
1700034463,1009.31397
1700034464,1009.15356
1700034465,1009.31256
1700034466,1009.49081
1700034467,1009.45908
1700034468,1009.32640
1700034469,1009.30614
1700034470,1009.23438
1700034471,1009.19056
1700034472,1009.20696
1700034473,1009.33397
1700034474,1009.25744
1700034475,1009.19180
1700034476,1009.19639
1700034477,1009.26205
1700034478,1009.36010
1700034479,1009.49209
1700034480,1009.38764
1700034481,1009.37762
1700034482,1009.49408
1700034483,1009.50772
1700034484,1009.41687
1700034485,1009.44694
1700034486,1009.35862
1700034487,1009.35572
1700034488,1009.29952
1700034489,1009.15298
1700034490,1009.11986
1700034491,1009.08485
1700034492,1009.10092
1700034493,1009.26644
1700034494,1009.30116
1700034495,1009.12064
1700034496,1009.06623
1700034497,1009.15622
1700034498,1009.12279
1700034499,1009.25169
1700034500,1009.32776
1700034501,1009.41411
1700034502,1009.45829
1700034503,1009.43972
1700034504,1009.32404
1700034505,1009.22216
1700034506,1009.14297
1700034507,1009.12908
1700034508,1009.21164
1700034509,1009.21919
1700034510,1009.31742
1700034511,1009.23634
1700034512,1009.32628
1700034513,1009.32456
1700034514,1009.35953
1700034515,1009.43521
1700034516,1009.39814
1700034517,1009.40448
1700034518,1009.40825
1700034519,1009.33736
1700034520,1009.25536
1700034521,1009.35439
1700034522,1009.32065
1700034523,1009.32338
1700034524,1009.29803
1700034525,1009.33111
1700034526,1009.32266
1700034527,1009.28810
1700034528,1009.31295
1700034529,1009.38718
1700034530,1009.53709
1700034531,1009.60716
1700034532,1009.56577
1700034533,1009.50773
1700034534,1009.46524
1700034535,1009.53136
1700034536,1009.46305
1700034537,1009.59814
1700034538,1009.60654
1700034539,1009.70344
1700034540,1009.74324
1700034541,1009.76494
1700034542,1009.60097
1700034543,1009.54948
1700034544,1009.56474
1700034545,1009.69781
1700034546,1009.87682
1700034547,1009.89341
1700034548,1009.96352
1700034549,1010.03294
1700034550,1010.00043
1700034551,1010.08075
1700034552,1010.13428
1700034553,1010.22497
1700034554,1010.22730
1700034555,1010.30030
1700034556,1010.38181
1700034557,1010.38714
1700034558,1010.56380
1700034559,1010.60560
1700034560,1010.59414
1700034561,1010.57823
1700034562,1010.59304
1700034563,1010.52034
1700034564,1010.61178
1700034565,1010.60309
1700034566,1010.63746
1700034567,1010.55364
1700034568,1010.49948
1700034569,1010.47682
1700034570,1010.46217
1700034571,1010.47082
1700034572,1010.46673
1700034573,1010.52376
1700034574,1010.62807
1700034575,1010.62176
1700034576,1010.66383
1700034577,1010.59217
1700034578,1010.53863
1700034579,1010.42132
1700034580,1010.37802
1700034581,1010.45417
1700034582,1010.52462
1700034583,1010.62015
1700034584,1010.69351
1700034585,1010.68614
1700034586,1010.58612
1700034587,1010.53754
1700034588,1010.50022
1700034589,1010.54329
1700034590,1010.56538
1700034591,1010.65143
1700034592,1010.61355
1700034593,1010.59006
1700034594,1010.52668
1700034595,1010.55527
1700034596,1010.57334
1700034597,1010.60290
1700034598,1010.62021
1700034599,1010.67369
1700034600,1010.70114
1700034601,1010.65697
1700034602,1010.74337
1700034603,1010.79536
1700034604,1010.78104
1700034605,1010.76647
1700034606,1010.73454
1700034607,1010.70179
1700034608,1010.55982
1700034609,1010.53559
1700034610,1010.40711
1700034611,1010.40642
1700034612,1010.44679
1700034613,1010.39639
1700034614,1010.38756
1700034615,1010.42439
1700034616,1010.45507
1700034617,1010.63784
1700034618,1010.55062
1700034619,1010.65554
1700034620,1010.76629
1700034621,1010.87965
1700034622,1010.92520
1700034623,1010.88154
1700034624,1010.94076
1700034625,1011.02692
1700034626,1011.11219
1700034627,1011.28268
1700034628,1011.39216
1700034629,1011.42058
1700034630,1011.41566
1700034631,1011.43167
1700034632,1011.37870
1700034633,1011.33007
1700034634,1011.47417
1700034635,1011.44940
1700034636,1011.43956
1700034637,1011.45416
1700034638,1011.48599
1700034639,1011.49382
1700034640,1011.52440
1700034641,1011.47445
1700034642,1011.53935
1700034643,1011.57197
1700034644,1011.56739
1700034645,1011.45929
1700034646,1011.37617
1700034647,1011.54723
1700034648,1011.53597
1700034649,1011.56450
1700034650,1011.59956
1700034651,1011.57000
1700034652,1011.41700
1700034653,1011.46120
1700034654,1011.46728
1700034655,1011.48355
1700034656,1011.51915
1700034657,1011.55198
1700034658,1011.65128
1700034659,1011.83101
1700034660,1012.01308
1700034661,1012.03097
1700034662,1012.08487
1700034663,1012.03496
1700034664,1012.18507
1700034665,1012.23314
1700034666,1012.32646
1700034667,1012.29121
1700034668,1012.22213
1700034669,1012.15455
1700034670,1012.29243
1700034671,1012.29684
1700034672,1012.23607
1700034673,1012.25457
1700034674,1012.26697
1700034675,1012.19824
1700034676,1012.24304
1700034677,1012.26851
1700034678,1012.38701
1700034679,1012.44193
1700034680,1012.38066
1700034681,1012.32536
1700034682,1012.40272
1700034683,1012.41858
1700034684,1012.35396
1700034685,1012.38311
1700034686,1012.25638
1700034687,1012.30838
1700034688,1012.35498
1700034689,1012.41204
1700034690,1012.27536
1700034691,1012.34678
1700034692,1012.43592
1700034693,1012.58527
1700034694,1012.57550
1700034695,1012.49664
1700034696,1012.49907
1700034697,1012.43119
1700034698,1012.67273
1700034699,1012.68254
1700034700,1012.54335
1700034701,1012.59955
1700034702,1012.64240
1700034703,1012.56980
1700034704,1012.62413
1700034705,1012.61530
1700034706,1012.63781
1700034707,1012.59217
1700034708,1012.82352
1700034709,1012.82231
1700034710,1012.77020
1700034711,1012.64083
1700034712,1012.58174
1700034713,1012.59032
1700034714,1012.56982
1700034715,1012.51663
1700034716,1012.44163
1700034717,1012.58995
1700034718,1012.53128
1700034719,1012.57961
1700034720,1012.67853
1700034721,1012.59330
1700034722,1012.65030
1700034723,1012.58197
1700034724,1012.70981
1700034725,1012.77795
1700034726,1012.77788
1700034727,1012.64788
1700034728,1012.69140
1700034729,1012.62893
1700034730,1012.52747
1700034731,1012.51789
1700034732,1012.48988
1700034733,1012.47751
1700034734,1012.50831
1700034735,1012.55875
1700034736,1012.51674
1700034737,1012.43455
1700034738,1012.48406
1700034739,1012.50684
1700034740,1012.46687
1700034741,1012.43318
1700034742,1012.44120
1700034743,1012.37271
1700034744,1012.53383
1700034745,1012.50020
1700034746,1012.46448
1700034747,1012.38212
1700034748,1012.37601
1700034749,1012.35283
1700034750,1012.27790
1700034751,1012.28697
1700034752,1012.18283
1700034753,1012.12301
1700034754,1012.09904
1700034755,1012.07260
1700034756,1012.07095
1700034757,1012.14035
1700034758,1012.18255
1700034759,1012.17575
1700034760,1012.17594
1700034761,1012.21408
1700034762,1012.29895
1700034763,1012.37877
1700034764,1012.42711
1700034765,1012.45485
1700034766,1012.52998
1700034767,1012.62498
1700034768,1012.53888
1700034769,1012.51637
1700034770,1012.41550
1700034771,1012.37520
1700034772,1012.42283
1700034773,1012.50186
1700034774,1012.52424
1700034775,1012.49252
1700034776,1012.40125
1700034777,1012.30378
1700034778,1012.33515
1700034779,1012.31048
1700034780,1012.34960
1700034781,1012.22122
1700034782,1012.13048
1700034783,1012.26249
1700034784,1012.15601
1700034785,1012.06002
1700034786,1012.01178
1700034787,1012.08468
1700034788,1012.01127
1700034789,1011.93406
1700034790,1011.93460
1700034791,1012.05014
1700034792,1011.98770
1700034793,1011.94636
1700034794,1011.89513
1700034795,1011.84546
1700034796,1011.76212
1700034797,1011.86965
1700034798,1011.81269
1700034799,1011.84936
1700034800,1011.75057
1700034801,1011.66558
1700034802,1011.71680
1700034803,1011.75954
1700034804,1011.81698
1700034805,1011.95627
1700034806,1011.94282
1700034807,1012.03372
1700034808,1011.87938
1700034809,1011.92901
1700034810,1012.01908
1700034811,1012.18910
1700034812,1012.11454
1700034813,1012.13698
1700034814,1012.15925
1700034815,1012.23102
1700034816,1012.19409
1700034817,1012.22660
1700034818,1012.24087
1700034819,1012.14882
1700034820,1012.12684
1700034821,1012.31475
1700034822,1012.38656
1700034823,1012.37820
1700034824,1012.36598
1700034825,1012.38650
1700034826,1012.30295
1700034827,1012.23997
1700034828,1012.16594
1700034829,1012.15166
1700034830,1012.11346
1700034831,1012.12682
1700034832,1012.26523
1700034833,1012.24313
1700034834,1012.35158
1700034835,1012.40180
1700034836,1012.26218
1700034837,1012.13003
1700034838,1012.02225
1700034839,1012.11247
1700034840,1012.03741
1700034841,1011.89732
1700034842,1011.91844
1700034843,1011.85017
1700034844,1011.72736
1700034845,1011.58481
1700034846,1011.77436
1700034847,1011.83297
1700034848,1011.73361
1700034849,1011.77467
1700034850,1011.71894
1700034851,1011.49643
1700034852,1011.67346
1700034853,1011.75096
1700034854,1011.80725
1700034855,1011.54849
1700034856,1011.74005
1700034857,1011.78413
1700034858,1011.69795
1700034859,1011.61626
1700034860,1011.59973
1700034861,1011.54123
1700034862,1011.51968
1700034863,1011.60957
1700034864,1011.67172
1700034865,1011.70071
1700034866,1011.71282
1700034867,1011.86652
1700034868,1011.94986
1700034869,1011.83666
1700034870,1011.76802
1700034871,1011.76720
1700034872,1011.66079
1700034873,1011.62644
1700034874,1011.60778
1700034875,1011.60769
1700034876,1011.67468
1700034877,1011.51951
1700034878,1011.44301
1700034879,1011.45459
1700034880,1011.58600
1700034881,1011.63955
1700034882,1011.58351
1700034883,1011.53775
1700034884,1011.37966
1700034885,1011.32372
1700034886,1011.34548
1700034887,1011.26816
1700034888,1011.34586
1700034889,1011.37516
1700034890,1011.24044
1700034891,1011.27137
1700034892,1011.28437
1700034893,1011.36381
1700034894,1011.51026
1700034895,1011.60687
1700034896,1011.59420
1700034897,1011.66930
1700034898,1011.66129
1700034899,1011.52965
1700034900,1011.59035
1700034901,1011.45113
1700034902,1011.43328
1700034903,1011.43980
1700034904,1011.33912
1700034905,1011.12801
1700034906,1011.20033
1700034907,1011.11349
1700034908,1011.18632
1700034909,1011.21701
1700034910,1011.22731
1700034911,1011.22801
1700034912,1011.17493
1700034913,1011.28432
1700034914,1011.09591
1700034915,1011.07854
1700034916,1011.07474
1700034917,1011.13204
1700034918,1011.07103
1700034919,1011.08551
1700034920,1011.15299
1700034921,1011.20505
1700034922,1011.21856
1700034923,1011.12246
1700034924,1011.13162
1700034925,1011.15254
1700034926,1011.20291
1700034927,1011.14255
1700034928,1011.24287
1700034929,1011.25786
1700034930,1011.17453
1700034931,1011.33551
1700034932,1011.30555
1700034933,1011.37404
1700034934,1011.27207
1700034935,1011.27852
1700034936,1011.27184
1700034937,1011.26776
1700034938,1011.24752
1700034939,1011.22518
1700034940,1011.28132
1700034941,1011.26030
1700034942,1011.20095
1700034943,1011.23365
1700034944,1011.23450
1700034945,1011.22398
1700034946,1011.10959
1700034947,1011.07994
1700034948,1010.97742
1700034949,1010.88545
1700034950,1011.07586
1700034951,1011.08677
1700034952,1010.93625
1700034953,1011.06097
1700034954,1010.86388
1700034955,1010.74700
1700034956,1010.74986
1700034957,1010.78509
1700034958,1010.77855
1700034959,1010.87795
1700034960,1010.86211
1700034961,1010.95869
1700034962,1010.86565
1700034963,1010.95679
1700034964,1010.98688
1700034965,1010.93235
1700034966,1011.08400
1700034967,1011.02132
1700034968,1011.04794
1700034969,1011.14091
1700034970,1011.32440
1700034971,1011.36476
1700034972,1011.29505
1700034973,1011.29501
1700034974,1011.27655
1700034975,1011.31816
1700034976,1011.32811
1700034977,1011.38386
1700034978,1011.40106
1700034979,1011.17072
1700034980,1011.17569
1700034981,1011.24035
1700034982,1011.29197
1700034983,1011.38037
1700034984,1011.35103
1700034985,1011.38318
1700034986,1011.47412
1700034987,1011.57958
1700034988,1011.60660
1700034989,1011.51919
1700034990,1011.56082
1700034991,1011.71748
1700034992,1011.61394
1700034993,1011.49949
1700034994,1011.49774
1700034995,1011.63771
1700034996,1011.59604
1700034997,1011.59400
1700034998,1011.58751
1700034999,1011.54712
1700035000,1011.70074
1700035001,1011.83212
1700035002,1011.78901
1700035003,1011.84841
1700035004,1011.75661
1700035005,1011.73121
1700035006,1011.62755
1700035007,1011.62946
1700035008,1011.65909
1700035009,1011.61082
1700035010,1011.67322
1700035011,1011.62982
1700035012,1011.69988
1700035013,1011.64073
1700035014,1011.63906
1700035015,1011.71065
1700035016,1011.75507
1700035017,1011.69542
1700035018,1011.68533
1700035019,1011.74716
1700035020,1011.75236
1700035021,1011.76263
1700035022,1011.86361
1700035023,1011.69321
1700035024,1011.57261
1700035025,1011.57111
1700035026,1011.67265
1700035027,1011.70707
1700035028,1011.68630
1700035029,1011.79511
1700035030,1011.87919
1700035031,1011.91284
1700035032,1011.79309
1700035033,1011.78323
1700035034,1011.85361
1700035035,1011.76932
1700035036,1011.84348
1700035037,1011.88768
1700035038,1011.76602
1700035039,1011.84525
1700035040,1011.95695
1700035041,1011.87598
1700035042,1011.84494
1700035043,1011.91944
1700035044,1011.99087
1700035045,1011.93200
1700035046,1011.91015
